"Sa2id","GapScore"
"801031115",1.87541829166667
"315031412",39.0711627916667
"210021233",36.9193760416667
"106041128",62.2660367083333
"506011113",209.833233083333
"801051127",17.8500443333333
"211011258",115.202458333333
"702051065",27.3501575
"311061332",167.661862708333
"122031432",39.6538760833333
"209031210",37.757679375
"127011592",0.651797583333333
"209011203",199.186297416667
"403021062",156.931785916667
"309041241",45.4691641666667
"118011347",0
"301031019",98.770095375
"303021055",100.62023525
"109011173",104.831140166667
"506031125",108.927766666667
"212031304",164.285982708333
"407031170",70.6604876666667
"307031188",61.3721765416667
"206061136",222.822157291667
"212041460",203.544513958333
"120031391",270.27141025
"201031017",55.2890749166667
"402021028",192.407227708333
"505021093",150.025411625
"104021091",134.48887625
"505021094",83.5948550416667
"205031089",96.9199280416667
"204011061",0
"319021504",54.2333756666667
"601031017",117.225821708333
"302031037",8.92627216666667
"801061063",17.940963875
"402051052",175.04217125
"303041070",78.5547840833333
"401031013",169.964378708333
"108051169",219.231785583333
"101061542",123.936973791667
"207021424",160.524952
"120021387",174.172895375
"111031225",178.53611
"101021011",181.150384625
"107011131",251.877454666667
"127011597",165.59438375
"119041377",139.295164958333
"308051530",64.0478413333333
"115011555",128.945599666667
"305021115",64.2430980416667
"212051327",218.671503333333
"304031093",52.8649177916667
"108031161",4.33729891666667
"207021159",185.182315083333
"509031247",46.122655875
"506051140",160.399227875
"405041125",51.7475774166667
"801071080",20.2901465416667
"801051050",55.3618827083333
"311061329",72.6203255
"316051544",78.447697875
"116011560",133.577018
"112031550",167.553051083333
"128021536",228.749004125
"303021059",104.619412833333
"401041014",97.67609025
"403021064",158.943874708333
"211051283",105.587025875
"217041480",137.989958041667
"310021280",212.729066458333
"505011072",166.242153875
"507011259",89.205025625
"216031416",199.184266125
"204011062",37.77398525
"213041357",253.945494291667
"206051129",171.57334425
"502011028",108.959182375
"303031060",166.570663458333
"214021381",195.808639
"801011005",30.3989825833333
"123021442",254.356143083333
"121031411",208.807869083333
"305021113",46.7587593333333
"306021149",106.471713625
"602011043",41.5507669166667
"213041462",67.351082125
"207011153",277.573577666667
"316051437",71.3812047916667
"109031185",103.74977425
"310021279",0.031917625
"121011400",292.602202416667
"316051438",110.81754575
"312031361",88.2039106666666
"212031306",168.268493625
"801011007",56.21332525
"210041240",138.654839916667
"209041433",120.276501833333
"303011050",71.3282303333333
"126011495",294.56054025
"604011081",41.7536609166667
"401011002",76.1136269583333
"404021102",0
"801091099",25.885317125
"124041466",148.8671485
"801031114",1.03811495833333
"309091541",187.284460708333
"317011452",76.9251793333333
"101021007",41.3818729166667
"401011001",170.598007708333
"113021261",67.0796274583333
"203021042",238.729948083333
"127021513",224.748299083333
"122031429",232.190276208333
"801071088",40.0615267916667
"402031036",248.933729208333
"211041269",115.978926416667
"213041356",204.910248333333
"507011148",189.137712333333
"114011282",163.66565575
"311061334",100.577205875
"701021013",40.2404207916667
"204011057",93.5851597916667
"127031600",190.962573791667
"106041129",88.102267625
"212011292",309.8272825
"213041463",219.601253666667
"209041431",143.899444083333
"307011176",73.687771875
"505031100",180.316665583333
"203011034",68.5923420416667
"206021110",98.8054580833333
"506011112",59.5895385833333
"207011155",179.358748583333
"205051101",146.370491375
"109031182",79.2000248333333
"112011238",62.91158525
"102021050",114.509851041667
"121031408",252.142913166667
"102021053",161.241608458333
"123021438",219.302961833333
"119011572",174.46526575
"206051130",182.959997041667
"210011230",75.93059375
"208021174",247.00986775
"601021009",49.55506525
"403041084",143.932916625
"203021037",149.905349666667
"315011400",63.9591120833333
"112011236",183.990302291667
"506041136",146.207265333333
"212031458",183.420455541667
"701041039",36.5117764166667
"112021245",74.2101224583333
"403011056",148.74903675
"209041430",228.357880875
"319051525",88.4560300833333
"313041376",32.4562674166667
"105031101",182.532527041667
"111031227",160.939322375
"505011076",95.2233488333333
"210051441",91.648100375
"108021159",81.876272
"319021506",102.372749958333
"312021343",38.0273537083333
"506071145",153.467374625
"403041077",112.814912958333
"404011093",190.21457825
"213041461",51.771440125
"302031038",71.969055375
"702011051",27.0673771666667
"507051190",124.690830125
"203031048",142.380592208333
"307031186",49.0812459583333
"202021029",47.4396412083333
"119031368",259.450941375
"312021345",0.169060666666667
"601051033",63.4264064583333
"505031105",203.640849208333
"501021008",71.7736869166667
"208011173",183.456679041667
"302031040",135.5540225
"209031209",251.442947
"405031121",57.7054810833333
"404031109",53.6063015833333
"111011210",95.5303820416667
"302041046",97.1968514166667
"901041004",0
"319041519",60.6308202083333
"313021369",42.4211545416667
"602011052",49.4219790416667
"801071078",79.994355625
"702031061",57.70990125
"901031003",0
"702031059",30.07512625
"102011036",85.917980875
"801071074",54.4689107916667
"204031074",261.085599125
"105031099",84.9992541666667
"312021353",86.3148257083333
"127021511",266.9798655
"405021117",52.2812887916667
"208031185",126.844952125
"206041119",57.3428322916667
"123031448",97.59291975
"104021088",94.4199062916667
"106031119",61.1708649166667
"402051050",95.597721125
"115011290",248.338435458333
"116011303",183.518624125
"210051443",178.050069125
"107041148",122.418621916667
"319031514",197.400045791667
"121011401",116.543277
"119031369",259.340604208333
"103011059",119.791649333333
"315031410",22.6574115833333
"306031163",28.7393075833333
"305011110",81.478401625
"205021081",156.138564958333
"301031021",160.657148041667
"407031163",18.1755264583333
"503011034",113.911223958333
"406011136",235.144221333333
"202021031",73.7651109583333
"110011189",34.2645995
"302041045",132.199503291667
"209011200",125.65738825
"801071090",79.242832625
"505011073",144.3374575
"303061077",91.7192140416667
"110011188",64.174455
"103021067",118.047399625
"122031424",151.582623
"109011172",160.506810875
"507051186",92.2345333333333
"404011091",155.712804416667
"314011385",86.3616060416667
"316031428",127.461720333333
"801081098",38.0030478333333
"318021468",108.728398208333
"101031015",34.8563127916667
"511031280",94.7396649166667
"315011402",50.758053125
"125041489",241.658981333333
"112031552",87.0417075833333
"102011034",78.4070292916667
"511041286",85.8445262083333
"113031268",47.5911175833333
"114011277",169.558249708333
"701031034",0
"125041492",319.229403333333
"115011556",104.136315125
"501011003",112.649518958333
"215031400",65.8327577083333
"317011448",80.2352515416667
"215021399",62.3143719583333
"507011158",26.550893125
"404011090",83.1372573333333
"503011030",72.6397156666667
"404011096",155.464657541667
"501021253",129.005106083333
"509021238",42.4283486666667
"113031265",66.7374492916667
"407011148",154.184840791667
"312011339",39.3227822083333
"316021423",102.707965166667
"308031216",63.7542474583333
"121031410",221.950242208333
"509021237",43.5765498333333
"118011344",120.673458416667
"101051539",245.414396458333
"213051468",128.662062625
"307011171",46.8576750416667
"309071257",99.3842518333333
"308041529",61.6586292916667
"110041201",82.36589525
"604011077",38.6692336666667
"602011050",37.3511385
"127011505",96.48410875
"203021047",157.535026666667
"217031475",76.19093475
"102021055",57.0284050833333
"406021139",18.2747397333333
"125041490",85.659751625
"317011445",74.758418125
"701021016",34.8660892916667
"403031067",128.898403625
"506051141",125.512827583333
"318011462",87.028621375
"213031347",201.339641
"119011571",178.755841166667
"302021027",133.670631666667
"123021441",177.759085083333
"301021013",162.718323041667
"207031167",109.503395666667
"319021510",0.0846136666666667
"315011403",42.4572624583333
"314011384",91.7194081666667
"801041035",71.5625713333333
"301011003",161.264973083333
"602031064",64.7478624166667
"212031303",95.4821898333333
"113031267",178.211431833333
"212051319",202.216167833333
"217041479",224.62807175
"121021403",197.497912333333
"211011448",159.51397625
"318021489",45.3584662083333
"317011459",141.709733958333
"319041521",134.579880083333
"801101135",18.970939625
"504031066",110.386464083333
"318021473",240.269404041667
"310031294",49.8221022916667
"511031283",51.163216625
"205041095",176.414935
"111031231",124.654216458333
"101021009",117.67247625
"306051169",89.7604860416667
"701021030",27.2379122916667
"303041067",59.9377442083333
"208011170",175.08411825
"505031099",253.331390833333
"109021179",38.6313435
"310021277",127.38032825
"309061246",131.940828958333
"308031219",45.124403625
"118011341",189.164575041667
"117031333",238.559524708333
"212041310",139.247914
"105011093",50.2248334583333
"507051193",115.031756541667
"128021608",78.0499079583333
"313041375",200.617200375
"407011144",119.790847291667
"304041100",76.93423425
"211051279",61.0315002916667
"119021364",262.377502083333
"211051281",241.180050291667
"801081096",22.6057449166667
"504011044",163.593126375
"319011501",59.761793375
"316021419",72.1266160416667
"212011291",202.887965416667
"507041175",121.404203
"126021501",133.617519916667
"319051522",101.593346375
"127021520",117.045986458333
"506011117",111.335143458333
"124041467",165.052890125
"504011045",250.301298833333
"303031066",117.702117375
"211031452",50.860829
"308031215",73.8235266666667
"407021158",35.205045875
"405011113",33.80175275
"213011339",131.807103541667
"127011595",133.394651458333
"106011111",188.433989458333
"315031409",46.0384010833333
"124051469",69.8695470416667
"107011545",150.594284541667
"303061078",158.568641625
"111031226",146.358932625
"511021276",53.891954875
"105011094",44.7176060416667
"105031103",59.9001305416667
"128021538",225.712661166667
"801061064",48.8180167083333
"309011224",85.32465775
"105031105",70.562033
"119041379",176.032174458333
"104011080",199.697442375
"114011283",53.7266936666667
"211011255",72.443237375
"506041134",217.468797708333
"102011033",69.0198260833333
"702011052",48.520737
"202011023",53.9911189583333
"216021413",130.14107925
"108051170",131.415227416667
"311011305",148.812368166667
"403041083",63.78727875
"213011334",220.606784333333
"701011006",28.86443275
"127021509",173.432344916667
"505011082",105.393020125
"208031191",96.9094280416667
"702011053",32.8755164583333
"208021176",199.938292958333
"206071141",96.733755625
"305031127",54.6367773333333
"601021004",62.9305577916667
"319031513",71.3490362083333
"117021326",292.518947625
"125011585",97.1923533333333
"111031223",89.579090125
"205031093",236.482406541667
"509031248",27.511421875
"306021147",115.7122425
"311061330",112.499705416667
"603011066",32.8534455833333
"210051245",192.217890541667
"206071142",117.921013291667
"603031073",25.0444020416667
"209031213",102.574073083333
"801071081",46.2268538333333
"405011115",49.269336
"311051326",113.984890625
"103021066",38.4043652083333
"209011196",107.798898833333
"504031068",106.903981833333
"120031392",114.909282083333
"213051466",158.641921958333
"206071140",94.8649490833333
"126021590",44.7403646666667
"318011463",39.7628230833333
"311021307",145.3553745
"101031014",71.9901945833333
"401041016",231.301416041667
"402041040",158.563084791667
"604021091",65.7255029166667
"301011002",81.1574195
"120021389",153.661852916667
"313021368",91.3385614166667
"404031106",136.330435666667
"701021012",14.663278
"308051533",145.474878333333
"113011257",138.258795208333
"303021056",90.9110499166667
"507051187",148.727756416667
"213011338",204.574489708333
"317011456",144.144198875
"113031266",71.5375145
"319011496",58.3080551666667
"504031065",58.7605685833333
"509011226",36.675368375
"407031166",38.9362981666667
"305031130",79.42314425
"701021023",28.704179875
"702011054",25.106282625
"124041468",79.75748525
"305031120",66.0099575833333
"509011232",38.8329884583333
"124011449",60.1904185416667
"216031415",84.2329272083333
"309101267",94.4247964583333
"801081097",28.0960234166667
"504011046",139.008600458333
"510011263",88.360303375
"217041478",100.587817625
"407021150",62.6890226666667
"306021155",51.2740033333333
"601031014",58.30527675
"404021101",115.142481958333
"102021047",164.999196
"206041120",0
"405041127",76.0936250416667
"404011092",159.971462208333
"702021055",30.3125515416667
"203021044",137.635030833333
"210031440",61.9083604583333
"308051531",105.556412208333
"109011176",154.321842708333
"120031390",268.088009833333
"208031187",58.0021024166667
"116031319",229.1723215
"211041271",129.480532625
"101041019",90.058383875
"127031599",126.060648791667
"304041099",0.273786083333333
"311031313",54.9511477083333
"601061034",79.4031423333333
"127021510",204.220784083333
"206031113",162.304978208333
"213011336",107.260965875
"509011229",30.7379921666667
"511041287",82.2369207916667
"801051053",45.9392344166667
"204031068",48.5169796666667
"103011060",73.4136269166667
"210011226",82.771330125
"116031317",246.296868375
"102011031",150.25385925
"405021118",44.669251
"204021067",101.098138833333
"701041042",33.79452925
"506031128",150.099716208333
"312011340",36.654839
"217011420",91.96697075
"117021328",86.7310057916667
"204011056",147.675392416667
"402021035",44.8106999166667
"314011387",126.800089416667
"212021455",146.282156125
"701041044",36.404356875
"205031091",111.926413583333
"801071086",18.0435500833333
"208011168",149.237885416667
"102021054",105.246318333333
"604021087",48.196107375
"801091103",31.6134640833333
"602021055",60.4929555833333
"101041025",113.624353583333
"209041225",88.3646948333333
"103031070",136.724776666667
"306051167",59.9255737083333
"311051324",92.3459547916667
"114011273",38.938825625
"124031458",255.3713385
"304041102",0
"201011007",41.79644125
"301031018",95.4923839583333
"701021027",28.7087347916667
"801011013",31.00389
"701011002",79.5625637916666
"112031251",95.236792
"215031401",69.7787667083333
"101041017",82.553542125
"403041074",108.773427583333
"122011419",247.747639791667
"210051442",126.985761833333
"402041044",177.996677041667
"313051378",126.118872291667
"311051323",117.622446875
"316061443",67.0640450833333
"106041127",42.83630525
"319021505",109.680676
"309051244",197.276738
"211011254",164.975143
"213031348",181.647623458333
"502011022",94.9077275
"217031473",56.3645800416667
"125021478",193.288783916667
"212011290",80.2975044166667
"105031102",94.9929707916667
"209011199",155.09728525
"209011201",85.0280657916666
"205051099",0.252841
"602031100",70.5080662083333
"213021343",154.869473625
"801091104",0
"106031125",146.8239735
"604021088",37.0334897083333
"311061333",113.594934041667
"507051185",357.527541208333
"305021117",138.798871208333
"102011030",50.90144075
"505031257",32.2084264166667
"319021503",71.044109
"128021607",182.497787583333
"316031427",209.391356958333
"115021298",56.2152977916667
"309101268",49.272336
"316021420",218.068621458333
"119041378",124.215344166667
"307011177",61.8633017083333
"507051192",133.959278541667
"105011095",53.5465723333333
"123021440",217.022367291667
"115031299",29.2892539583333
"108041165",56.3309114583333
"123011434",225.652769083333
"118021570",146.202709125
"511031282",49.0270754583333
"306031158",45.0942625
"318011461",84.2206781666667
"202031032",46.2271597083333
"109011175",123.474097666667
"401051019",140.001631125
"101041018",89.19449625
"601031018",51.4964305416667
"404021100",152.460647916667
"217031472",130.41264375
"501031018",62.3976248333333
"506021119",180.987490625
"118021348",285.911997333333
"402021029",188.320516916667
"505021097",172.327561375
"308031207",58.1287435416667
"122021422",145.7485565
"201031014",46.6655339166667
"319051523",34.02737025
"501021251",96.0265385
"604021089",60.2872263333333
"304011081",82.0750031666667
"202021030",102.45456925
"212051320",247.915839666667
"107031143",220.543637458333
"701041043",73.9788089166667
"304021090",96.0606521666667
"123021437",196.404070041667
"210011229",286.948835791667
"505021088",182.603513
"111031233",210.634669875
"401071023",189.613561
"317011455",88.766678875
"213011340",193.281589791667
"604011075",33.6254685833333
"210021234",43.71622225
"403041075",28.6849582916667
"213041355",223.132166875
"316071546",40.6022381666667
"505031103",277.992367583333
"117011322",268.209929375
"121021578",116.065873416667
"113031270",131.575535208333
"701041041",47.6404509166667
"120031575",275.378010583333
"511021277",46.2369362083333
"602011048",49.6118455833333
"801011004",31.4776818333333
"317011447",109.077296041667
"309091265",93.7226910833333
"309011229",74.9008395833333
"207031166",112.8128855
"212021294",281.46008475
"203021046",109.796820958333
"305021118",69.7481549583333
"213021342",210.586089416667
"604011078",67.731646625
"303061080",200.33066525
"209011197",223.5878195
"405031123",35.253769375
"126011496",221.766069791667
"701031035",49.9137140416667
"501021005",186.9495335
"314021388",259.412074833333
"121011402",274.332464666667
"304011082",77.11335175
"603011065",21.7922474583333
"115041301",113.379512583333
"309011226",153.266729666667
"108041163",301.001620166667
"215011387",33.4993549166667
"511041289",37.7612068333333
"402021032",129.251274
"505011081",89.234249125
"205021086",0
"505031258",95.288933125
"308051535",125.236512125
"211051282",105.876757041667
"801061062",30.8052450416667
"211051276",147.80417275
"107031137",73.8475560416667
"203021038",283.170662041667
"304011083",44.7277529166667
"212021293",249.512999333333
"405011114",70.420897625
"125031482",285.85032875
"401021006",95.3219350416667
"318021485",38.7792375
"125011583",0
"203021043",194.705631958333
"511041288",106.674250666667
"309071251",143.382899375
"309101270",260.99879325
"301011005",39.6926851666667
"207021157",229.199907708333
"213011328",85.90778675
"306021154",68.7542302916667
"503011031",90.4689815833333
"104021084",187.098506041667
"702031060",29.5057482083333
"308031212",31.0878625416667
"111021220",95.548162375
"505011075",118.926710625
"213041353",219.860343708333
"801071072",40.3352854166667
"212041311",342.483779166667
"308031210",125.414514041667
"509011225",148.18199865
"402021034",129.326579875
"211041270",176.565246625
"108021156",95.7748897083333
"309031236",93.1337012916667
"506041133",250.290492958333
"207031163",218.244295791667
"313031370",58.001018125
"202011025",124.812028083333
"505011070",106.9735955
"401061021",155.511159458333
"203031053",200.376194625
"216011408",40.3854814583333
"801011018",1.52899108333333
"319041518",148.661503541667
"604021085",147.001840041667
"114011275",0.545572166666667
"108051167",53.5709095
"406011133",169.801396583333
"212031300",218.786283666667
"302021029",67.9746562083333
"206061138",147.000428166667
"402021033",26.5723382083333
"109031181",71.709214375
"114011274",53.1491470416667
"127021512",185.553297208333
"119011355",9.86580091666667
"507041184",0
"308031213",108.389774958333
"701021022",51.4700659166667
"101051540",135.218816875
"309071258",337.406065166667
"121041415",316.9122775
"305041135",120.266390083333
"108021157",51.339064
"309011228",132.064972
"114021286",96.727838
"208021180",84.18012325
"507031169",150.171138958333
"213041360",211.73918075
"801041034",59.9831069166667
"316071548",213.5662325
"116021562",41.4960434166667
"204011060",47.0047944583333
"312021358",65.5118305
"316061444",113.535739916667
"801061131",47.858542875
"318021484",99.3561381666667
"318021470",77.7195356666667
"503021041",354.154606291667
"306021152",58.3179670416667
"801011008",51.256146375
"308051532",0.2111175
"303011049",121.11302675
"111011209",251.387856958333
"125011584",92.4481252916667
"306021146",88.8417337916667
"206011106",122.712798166667
"403031066",79.2795012083333
"313041372",151.158219416667
"601011003",45.8244247083333
"602011044",68.508616625
"403041071",124.252595125
"318021474",84.2079840416667
"209041432",91.0268870833333
"401021003",72.41531975
"507041183",53.43385075
"118021568",113.296816541667
"303021057",69.122969125
"506051139",132.171473916667
"308011191",86.4870530416667
"116021312",186.625272958333
"212051321",232.003882208333
"122021420",135.92714575
"209031215",150.303112125
"506051138",201.125409833333
"801071079",32.3841262916667
"210051250",70.15175075
"901021002",0
"214021383",188.530777458333
"407031161",32.434989
"106021117",242.119792958333
"203031049",55.1003750416667
"206041122",420.811363375
"604031097",44.15223375
"118021566",109.53484075
"212051326",236.869474875
"601031021",41.830553
"211031265",196.394768
"313041374",51.9875850833333
"318021490",99.0759089166667
"209021205",125.316461041667
"407031168",51.9583066666667
"505011078",141.447341875
"306031160",84.1785370416667
"311031317",156.865170333333
"108041164",185.035472166667
"201011008",155.336236083333
"309031238",199.08073675
"125041588",139.186106208333
"103031071",88.4258889583333
"319021507",41.3715670416667
"305021114",74.059842125
"402041048",183.498649666667
"307021183",181.94415475
"209041436",131.532844916667
"123011433",139.052545541667
"402041172",82.3749284583333
"316011414",175.91386475
"102021044",235.58095825
"127011506",192.367949291667
"122031430",185.255650333333
"101021012",137.78425625
"316031426",118.528336416667
"316021424",84.135482125
"507011161",159.149611666667
"504031062",115.187372125
"116031314",90.5751227083333
"505011077",142.506004833333
"103031073",36.660644875
"501031019",58.7153450833333
"206021111",276.762607666667
"214011371",246.258287916667
"304031094",133.958307916667
"314021389",190.477113375
"801051060",43.405046
"109021177",31.5811288333333
"316071545",89.1613295833333
"402051051",111.523623666667
"311061335",69.86868625
"113031269",227.637407041667
"212021295",124.303485291667
"402041171",142.96969375
"211041273",128.301607958333
"801031113",8.55042733333333
"312021352",123.364091916667
"318011460",96.8404222916667
"503011036",95.385603625
"119011361",226.355097958333
"128011530",198.022733541667
"319041517",51.734104875
"106031120",71.062526625
"604011076",52.8168590416667
"309031235",111.417619833333
"117031329",128.223188416667
"104021087",34.19376425
"702031058",21.5532889583333
"801011001",25.629476125
"510011266",24.853029125
"206041125",67.5859780416667
"312021350",54.2169305833333
"403041076",46.451055625
"211031266",187.798977958333
"215011391",35.1197655416667
"601051028",89.2108315
"316061442",109.317666416667
"504021049",50.821240875
"126021591",296.488848708333
"102011042",149.009485666667
"304031096",139.139049375
"601021008",76.9052617083333
"309061248",221.430001458333
"305011106",79.5401755416667
"109031184",62.4468483333333
"111011211",37.9187949583333
"304021087",73.658718875
"305031124",70.1584174166667
"316061440",91.40706525
"107031139",64.031008
"211041272",114.113147333333
"208011172",194.914306291667
"407011146",76.3819679583333
"102011037",66.933735375
"213051365",381.2755735
"128011604",259.218849416667
"125011586",218.927677666667
"403031065",49.0779969166667
"316051543",40.5787930833333
"506031127",194.92370225
"205051100",45.7449227916667
"511041291",39.3166120833333
"216021411",67.2553841666667
"801011025",27.250580875
"309021232",98.8639031666666
"509011227",51.3351482916667
"601041024",82.0554169583333
"601051027",85.0190089583333
"501021015",74.3666556666667
"212021299",85.699975125
"212021454",148.30019
"319031512",152.034356083333
"701021028",24.598276875
"123031447",180.418944
"505011074",113.011918708333
"209021428",221.981436333333
"212041317",238.371020875
"112011239",90.13063675
"504031067",73.9963108333333
"301011001",177.142789416667
"310011275",85.4066322083333
"119041380",155.890004291667
"308051538",66.34818875
"208021179",126.827479583333
"311031311",132.900412625
"403021063",107.950014416667
"307031185",44.848645
"702051067",111.640137708333
"308031211",52.125587
"112031551",35.1239596666667
"311021310",66.2846044583333
"210041241",290.005621916667
"101041023",34.58577575
"602031060",42.43779375
"311061336",136.384239625
"114011276",44.7623646666667
"303031065",103.097449208333
"128011529",189.377553333333
"204031073",159.057321708333
"318011466",27.4412967083333
"305021116",54.94962025
"111011207",60.220751875
"110031195",89.536690375
"601021012",45.1654879166667
"602011049",48.6918736666667
"319031515",39.271613625
"107011134",166.514410583333
"116021310",354.127382791667
"108051168",111.734933375
"318011464",46.8581495
"305041133",60.76818675
"801041047",72.9467801666667
"305011112",108.278829875
"310031291",82.6536557916667
"203021040",209.699756708333
"111031222",167.875368458333
"106031121",226.551323375
"123021443",214.84204925
"302021034",106.499997791667
"311021309",62.4428483333333
"214021385",197.733141583333
"403041089",121.059136583333
"405011112",66.1751849166667
"310031293",163.302838375
"112011241",55.7205315
"111021215",91.44984175
"701041038",47.8416801666667
"509021244",46.745008375
"208021426",162.14605675
"403041086",107.170073791667
"216031417",248.017282833333
"407021157",71.409149875
"318021476",83.1186692083333
"106021114",70.9573286666667
"102021046",100.545174583333
"801051061",62.375985625
"406021140",23.1000642083333
"106021115",293.629976375
"510021269",44.58556075
"503021042",177.476698791667
"304041098",89.624760625
"101061541",69.838851
"215021470",155.114255875
"107011547",45.5142484583333
"403031070",87.1861035
"506031129",145.821364291667
"318021471",112.562064291667
"101041027",95.7466955833333
"213051368",123.340817333333
"207031162",117.600670375
"602031058",42.299317375
"308031223",194.311949958333
"122021423",264.503761375
"503021043",195.136954458333
"801011010",21.2446478333333
"103031072",126.010811625
"111011206",190.955626791667
"201011004",258.27704225
"126021497",274.401897541667
"701021019",55.8506981666667
"124031457",167.997813541667
"123031446",104.011921125
"103011061",49.2971693333333
"206011108",291.181103416667
"701041040",33.7350235
"310031288",50.1078334583333
"207031164",193.392454416667
"208031189",140.095717333333
"117031336",185.888891083333
"316081549",235.1305585
"302021033",74.127065625
"701011007",31.5169327916667
"106031122",148.103288333333
"316011413",178.959707708333
"301031016",123.945834583333
"116011307",268.689303583333
"213011331",92.5940742083334
"211011449",46.515890875
"401031012",103.289372583333
"407031165",190.745868166667
"318021488",55.9356764583333
"303021058",61.2053942916667
"102021049",35.865010125
"801051124",34.6893913333333
"118021569",186.944896208333
"309071256",169.422749708333
"507011159",123.202508916667
"116011308",259.614833458333
"509011234",53.4752134583333
"112021249",161.523896458333
"212011288",93.5150186666667
"116021563",248.136094458333
"315011395",14.058672625
"313051542",0
"310011274",195.987944875
"309021233",131.030911958333
"318021483",24.906064875
"207021160",149.812541875
"119031373",122.2089495
"211051286",174.110087583333
"311041322",75.6977802083333
"125011587",54.8937575416667
"601011001",77.32435175
"506011110",205.099277708333
"507051191",211.594535791667
"125041494",115.672750166667
"213051362",211.7887925
"801051056",31.5537955
"504021053",136.606140666667
"301031014",0.094752875
"403031068",166.876839708333
"310021281",150.585978666667
"308051537",0
"403041079",80.1749162916667
"604031094",43.335152
"112021248",163.976357541667
"104021090",49.663541625
"403041085",100.481647125
"305011107",70.7580189583333
"114011279",149.665753875
"125031484",225.466959375
"208031183",98.728983625
"210051445",0
"316071547",112.817828666667
"501011004",96.0049025
"102011038",75.3856039583333
"210051249",241.316999208333
"303031064",69.807656875
"101031013",25.3537175
"203021041",249.189599583333
"101041022",0.262480208333333
"119021574",111.862050875
"107041146",228.525802333333
"206061135",94.7410449583333
"308051539",50.3135333333333
"507031170",82.1281698333333
"404031108",177.817394791667
"403021059",133.37451225
"212041316",82.4337087916667
"509011228",63.0415890833333
"801011016",77.187492875
"121021406",200.244857458333
"125031485",311.494583291667
"602031099",9.86488329166667
"307011173",68.1057973333333
"313051377",88.602979
"110041203",161.980988416667
"503021039",179.9567965
"701031032",96.7128067083333
"511031278",76.7596129166667
"801041040",65.7413381666667
"106021116",81.3185625416667
"501011001",58.2301924583333
"213051465",254.383758666667
"302011024",98.619313125
"113031271",157.918897041667
"602011039",43.511798875
"314031393",94.3502377083333
"119011358",179.165325208333
"403041073",99.5451732916667
"801071075",53.2343175416667
"510021270",101.861737208333
"404031107",260.0562645
"318011465",68.1343541666667
"213031352",163.972445666667
"211011257",87.4718346666667
"102021048",236.772547666667
"314011382",171.342197375
"118021564",164.558435458333
